Estado,Ano,Mês,Unnamed: 0,Mortos,Pessoas,Acidente
SC,2021,December,1269887,5,268,111
SC,2021,February,4089688,17,1083,455
SC,2021,January,2774626,17,1056,486
SC,2021,July,1449828,8,264,120
SC,2021,June,1293670,3,258,117
SC,2021,March,5622605,23,941,443
SC,2021,May,10596374,25,1116,510
SC,2021,November,1211444,3,244,107
SC,2021,October,1402708,8,276,127
SC,2021,September,1262857,4,238,107
SE,2007,April,3493461,8,191,82
SE,2007,August,6586660,6,201,93
SE,2007,December,10554841,9,262,111
SE,2007,February,2630418,4,178,83
SE,2007,January,2768327,6,225,108
SE,2007,July,6349191,9,230,100
SE,2007,June,6225168,22,257,104
SE,2007,March,2748158,6,191,79
SE,2007,May,5877267,8,255,119
SE,2007,November,8791516,8,229,97
SE,2007,October,7214383,9,193,88
SE,2007,September,7754962,7,206,95
SE,2008,April,5701482,6,269,116
SE,2008,August,7245545,4,197,90
SE,2008,December,11237488,12,239,107
SE,2008,February,3775849,8,191,91
SE,2008,January,3052457,12,252,103
SE,2008,July,8049239,7,243,107
SE,2008,June,7244547,3,234,107
SE,2008,March,4725072,4,236,111
SE,2008,May,6584862,8,323,120
SE,2008,November,9626192,5,224,101
SE,2008,October,7295780,4,172,76
SE,2008,September,8858699,8,229,103
SE,2009,April,5277324,7,234,100
SE,2009,August,9674152,6,244,115
SE,2009,December,13851878,9,273,114
SE,2009,February,3648427,2,198,87
SE,2009,January,2910092,9,220,91
SE,2009,July,7937117,0,226,100
SE,2009,June,6031959,6,187,87
SE,2009,March,5634077,8,208,99
SE,2009,May,6310292,8,208,94
SE,2009,November,10020225,7,194,85
SE,2009,October,10740052,9,228,102
SE,2009,September,12124575,6,286,127
SE,2010,April,8079255,10,287,119
SE,2010,August,12738724,15,298,136
SE,2010,December,19391475,9,311,134
SE,2010,February,5617743,12,268,109
SE,2010,January,4373145,6,332,138
SE,2010,July,10076272,8,245,116
SE,2010,June,9926374,15,259,116
SE,2010,March,8077827,10,258,126
SE,2010,May,8064232,13,250,104
SE,2010,November,14186598,6,246,114
SE,2010,October,16422147,10,315,133
SE,2010,September,12228488,6,240,111
SE,2011,April,12923934,6,276,140
SE,2011,August,15160343,8,259,116
SE,2011,December,8400495,10,362,169
SE,2011,February,9229693,3,292,125
SE,2011,January,10065107,8,354,149
SE,2011,July,17198265,20,322,141
SE,2011,June,17576749,14,329,155
SE,2011,March,9115924,11,267,104
SE,2011,May,15769966,5,318,149
SE,2011,November,5504188,2,269,122
SE,2011,October,17567159,3,288,132
SE,2011,September,19799097,8,331,141
SE,2012,April,9696412,7,302,142
SE,2012,August,12956428,13,306,137
SE,2012,December,20526982,8,346,148
SE,2012,February,6818637,11,296,133
SE,2012,January,4516276,7,284,138
SE,2012,July,10409550,9,234,115
SE,2012,June,13111496,6,350,154
SE,2012,March,7903326,9,300,139
SE,2012,May,11089103,11,318,146
SE,2012,November,18069428,6,342,145
SE,2012,October,18072413,11,311,144
SE,2012,September,15047344,7,279,131
SE,2013,April,9135294,6,284,131
SE,2013,August,14112584,9,288,129
SE,2013,December,20880361,4,309,146
SE,2013,February,5960460,15,307,121
SE,2013,January,5459779,8,309,134
SE,2013,July,11827884,8,283,132
SE,2013,June,10337853,10,235,112
SE,2013,March,6819411,12,252,116
SE,2013,May,10437451,9,295,140
SE,2013,November,17519958,5,279,128
SE,2013,October,15946964,8,266,130
SE,2013,September,15318257,7,319,139
SE,2014,April,9036782,6,316,148
SE,2014,August,13162076,5,291,132
SE,2014,December,19963878,5,347,150
SE,2014,February,6035411,4,284,123
SE,2014,January,5245914,4,326,146
SE,2014,July,10814441,5,283,129
SE,2014,June,10198746,9,278,122
SE,2014,March,7895210,6,291,139
SE,2014,May,8910989,4,281,122
SE,2014,November,14623824,5,261,125
SE,2014,October,12718985,6,276,115
SE,2014,September,11770561,5,263,111
SE,2015,April,5664190,9,260,120
SE,2015,August,6178550,3,183,87
SE,2015,December,7383625,5,181,82
SE,2015,February,2957395,3,212,96
SE,2015,January,2672773,3,318,136
SE,2015,July,4439692,8,166,60
SE,2015,June,6078088,6,234,93
SE,2015,March,3525062,6,188,84
SE,2015,May,5655225,9,226,100
SE,2015,November,7187470,6,213,89
SE,2015,October,6434885,8,192,84
SE,2015,September,5245286,1,140,66
SE,2016,April,1516886,5,108,48
SE,2016,August,3234112,3,133,59
SE,2016,December,5759421,6,182,74
SE,2016,February,1175063,4,99,47
SE,2016,January,1462672,4,174,82
SE,2016,July,3944173,6,144,72
SE,2016,June,2716219,5,156,63
SE,2016,March,2226425,4,133,65
SE,2016,May,3282905,5,168,74
SE,2016,November,4370101,10,138,63
SE,2016,October,3852893,4,135,61
SE,2016,September,3275943,1,156,55
SE,2017,April,2273908,3,177,67
SE,2017,August,3191172,8,142,61
SE,2017,December,5060553,3,195,74
SE,2017,February,1228071,2,123,48
SE,2017,January,1633310,11,176,75
SE,2017,July,2450190,3,120,55
SE,2017,June,3315052,5,149,76
SE,2017,March,2189994,5,150,68
SE,2017,May,2931260,3,163,80
SE,2017,November,3387851,5,120,52
SE,2017,October,2821447,2,109,49
SE,2017,September,3367415,1,132,58
SE,2018,April,1206260,3,97,41
SE,2018,August,2251003,5,115,50
SE,2018,December,2379377,6,106,43
SE,2018,February,955313,5,108,47
SE,2018,January,754934,1,133,58
SE,2018,July,1443504,4,108,42
SE,2018,June,1612119,4,112,48
SE,2018,March,1317727,2,121,52
SE,2018,May,1234155,2,99,43
SE,2018,November,2797130,2,122,53
SE,2018,October,1792041,3,78,37
SE,2018,September,2067925,4,99,45
SE,2019,April,1096028,5,118,45
SE,2019,August,1784096,7,116,50
SE,2019,December,2849685,11,164,61
SE,2019,February,731778,6,93,41
SE,2019,January,838406,5,135,58
SE,2019,July,1715735,6,103,49
SE,2019,June,1336133,5,119,47
SE,2019,March,1187875,1,144,64
SE,2019,May,1446434,3,125,55
SE,2019,November,2140280,2,84,45
SE,2019,October,1923001,5,121,49
SE,2019,September,2086085,6,124,48
SE,2020,April,759442,9,94,44
SE,2020,August,2194357,5,152,60
SE,2020,December,3360241,3,124,56
SE,2020,February,381570,3,120,48
SE,2020,January,124387,2,129,44
SE,2020,July,1512776,1,111,48
SE,2020,June,1005193,3,69,34
SE,2020,March,711475,4,107,49
SE,2020,May,999877,3,105,46
SE,2020,November,2771965,5,122,51
SE,2020,October,2599353,2,128,54
SE,2020,September,1752678,2,96,41
SE,2021,April,475720,3,71,28
SE,2021,August,48225,0,17,8
SE,2021,December,66167,0,12,6
SE,2021,February,275166,1,63,30
SE,2021,January,215254,2,89,42
SE,2021,July,187126,0,37,11
SE,2021,June,63243,0,7,5
SE,2021,March,378091,4,61,29
SE,2021,May,763589,2,69,36
SE,2021,November,57988,0,7,5
SE,2021,October,211596,0,25,13
SE,2021,September,48345,1,16,6
SP,2007,April,37372752,32,1595,815
SP,2007,August,64709050,40,1890,939
SP,2007,December,114100217,31,2246,1129
SP,2007,February,30616651,27,1628,834
SP,2007,January,25624418,32,1747,906
SP,2007,July,66391115,39,2033,1000
SP,2007,June,54777847,41,1745,892
SP,2007,March,32804986,30,1643,864
SP,2007,May,47502035,34,1726,907
SP,2007,November,81239871,32,1735,910
SP,2007,October,90470352,41,1987,1046
SP,2007,September,68061693,23,1663,867
SP,2008,April,51225132,34,2078,1026
SP,2008,August,80805672,34,2020,1002
SP,2008,December,125974905,22,2331,1139
SP,2008,February,35936969,34,1822,927
SP,2008,January,30767750,33,1943,995
SP,2008,July,65527387,28,1875,907
SP,2008,June,61074981,22,1872,916
SP,2008,March,43152493,48,1999,991
SP,2008,May,58120744,44,2029,1000
SP,2008,November,110610697,33,2081,1072
SP,2008,October,97402056,28,1989,1020
SP,2008,September,85936210,34,1968,985
SP,2009,April,55381199,27,1910,957
SP,2009,August,97203058,27,2121,1100
SP,2009,December,167047307,43,2590,1299
SP,2009,February,38679561,32,1846,959
SP,2009,January,29449671,29,1889,976
SP,2009,July,88424472,33,2104,1062
SP,2009,June,68063179,23,1865,965
SP,2009,March,43452924,38,1885,962
SP,2009,May,64995591,29,2071,1030
SP,2009,November,125135080,21,2065,1075
SP,2009,October,112645850,39,2120,1094
SP,2009,September,93920360,41,2008,994
SP,2010,April,68282410,32,2026,1031
SP,2010,August,113239555,41,2200,1103
SP,2010,December,186541329,45,2561,1276
SP,2010,February,45657767,33,1749,884
SP,2010,January,45916256,36,2204,1140
SP,2010,July,107669566,33,2373,1152
SP,2010,June,83515816,26,2023,1007
SP,2010,March,57680450,28,2156,1081
SP,2010,May,91271570,39,2354,1199
SP,2010,November,144251407,23,2175,1076
SP,2010,October,129266387,31,2068,1045
SP,2010,September,123992377,40,2181,1106
SP,2011,April,108738857,29,2393,1179
SP,2011,August,157231591,24,2324,1162
SP,2011,December,63358482,42,2545,1299
SP,2011,February,88063594,41,2180,1128
SP,2011,January,75925308,27,2238,1147
SP,2011,July,148649134,33,2400,1177
SP,2011,June,129290465,41,2261,1125
SP,2011,March,90800003,41,2114,1080
SP,2011,May,123897126,26,2354,1179
SP,2011,November,51495682,25,2150,1086
SP,2011,October,135149668,37,2339,1201
SP,2011,September,168265019,32,2355,1202
SP,2012,April,74917554,28,2182,1123
SP,2012,August,117486902,34,2233,1107
SP,2012,December,215378969,49,2841,1426
SP,2012,February,50985051,27,1987,1003
SP,2012,January,47642655,31,2330,1179
SP,2012,July,121404656,21,2505,1233
SP,2012,June,96177314,28,2277,1110
SP,2012,March,61586540,21,2083,1074
SP,2012,May,93686087,34,2386,1169
SP,2012,November,154580473,37,2276,1185
SP,2012,October,155981223,30,2499,1260
SP,2012,September,132015096,21,2206,1143
SP,2013,April,72297207,25,2102,1033
SP,2013,August,124720383,32,2457,1165
SP,2013,December,171400180,38,2485,1153
SP,2013,February,59611031,23,2063,1042
SP,2013,January,46243577,43,2168,1088
SP,2013,July,122118239,36,2616,1240
SP,2013,June,108956218,42,2439,1224
SP,2013,March,66670685,24,2399,1171
SP,2013,May,95890205,33,2411,1181
SP,2013,November,167365271,41,2439,1174
SP,2013,October,138068637,24,2261,1126
SP,2013,September,134564156,20,2380,1173
SP,2014,April,69752826,23,2232,1074
SP,2014,August,94966445,30,1984,969
SP,2014,December,140765242,26,2279,1041
SP,2014,February,44969392,19,1943,965
SP,2014,January,39645317,38,2208,1056
SP,2014,July,89978669,30,2061,991
SP,2014,June,74518418,28,1942,924
SP,2014,March,56908166,21,2074,1022
SP,2014,May,77971828,18,2150,1043
SP,2014,November,126653050,22,2170,1022
SP,2014,October,124279569,20,2216,1076
SP,2014,September,103032190,32,1973,955
SP,2015,April,45778852,20,1891,910
SP,2015,August,49080479,33,1400,677
SP,2015,December,67715104,25,1598,735
SP,2015,February,29380071,21,1640,801
SP,2015,January,22775928,25,1750,836
SP,2015,July,45398125,14,1347,667
SP,2015,June,44645583,23,1445,706
SP,2015,March,33378450,25,1640,818
SP,2015,May,48195930,21,1708,851
SP,2015,November,54221609,17,1322,645
SP,2015,October,51101171,22,1342,631
SP,2015,September,46832531,21,1293,624
SP,2016,April,19164685,14,1171,540
SP,2016,August,34099462,31,1269,600
SP,2016,December,44370173,27,1417,580
SP,2016,February,13144220,16,1183,537
SP,2016,January,10486680,16,1071,517
SP,2016,July,28487738,28,1170,550
SP,2016,June,25144237,25,1209,549
SP,2016,March,18849826,26,1243,623
SP,2016,May,23177506,22,1212,567
SP,2016,November,35702334,22,1211,523
SP,2016,October,36528286,20,1218,571
SP,2016,September,29513797,8,1003,474
SP,2017,April,14317330,17,1025,447
SP,2017,August,25356779,22,1072,485
SP,2017,December,41945268,32,1331,584
SP,2017,February,12404106,19,1049,496
SP,2017,January,9855738,19,1079,481
SP,2017,July,22702816,24,1148,500
SP,2017,June,20717311,26,1080,492
SP,2017,March,13893425,17,1131,506
SP,2017,May,19522037,24,1118,521
SP,2017,November,33298236,18,1135,516
SP,2017,October,33249520,20,1226,536
SP,2017,September,24707203,17,961,447
SP,2018,April,9753350,15,839,374
SP,2018,August,14399098,19,935,381
SP,2018,December,23151033,13,1169,422
SP,2018,February,7810777,14,876,394
SP,2018,January,5360579,17,977,441
SP,2018,July,14059450,21,880,378
SP,2018,June,11511431,22,820,354
SP,2018,March,9321815,13,899,413
SP,2018,May,9832444,18,730,318
SP,2018,November,18374514,19,860,355
SP,2018,October,17010851,17,847,367
SP,2018,September,13717430,19,716,319
SP,2019,April,8295772,17,835,361
SP,2019,August,13138185,18,763,349
SP,2019,December,21246104,12,968,396
SP,2019,February,6461214,14,870,346
SP,2019,January,6475683,24,1021,423
SP,2019,July,13307020,19,983,385
SP,2019,June,10890741,15,826,358
SP,2019,March,6038413,5,667,312
SP,2019,May,10053066,22,837,366
SP,2019,November,18088391,21,863,368
SP,2019,October,16676345,19,796,355
SP,2019,September,14459409,18,794,358
SP,2020,April,3572240,8,381,205
SP,2020,August,13739591,24,855,372
SP,2020,December,23995729,27,1001,401
SP,2020,February,3161004,19,916,378
SP,2020,January,1078463,29,987,380
SP,2020,July,9847616,14,683,316
SP,2020,June,7628511,15,610,289
SP,2020,March,3950235,19,665,296
SP,2020,May,5467908,22,522,255
SP,2020,November,19414139,23,794,359
SP,2020,October,21148571,22,1023,437
SP,2020,September,14998636,18,744,355
SP,2021,April,4238861,13,522,249
SP,2021,August,610769,2,95,53
SP,2021,December,566765,2,105,50
SP,2021,February,2375628,14,586,260
SP,2021,January,1406684,11,659,269
SP,2021,July,690839,3,150,62
SP,2021,June,636272,1,133,60
SP,2021,March,2720731,8,477,210
SP,2021,May,5875979,14,584,272
SP,2021,November,679044,1,111,54
SP,2021,October,588018,2,114,54
SP,2021,September,814824,2,133,63
TO,2007,April,3023863,6,127,59
TO,2007,August,3546367,18,99,47
TO,2007,December,7941691,9,187,81
TO,2007,February,1951295,10,109,53
TO,2007,January,1811685,6,121,51
TO,2007,July,3968866,7,135,58
TO,2007,June,4193981,11,155,66
TO,2007,March,2165014,4,114,58
TO,2007,May,3082533,9,113,56
TO,2007,November,6008141,6,136,63
TO,2007,October,5187368,5,122,61
TO,2007,September,4664813,6,125,59
TO,2008,April,3293367,9,134,66
TO,2008,August,4563778,6,133,59
TO,2008,December,9205463,11,186,82
TO,2008,February,2014147,1,98,51
TO,2008,January,2406785,14,168,81
TO,2008,July,5686881,12,159,78
TO,2008,June,4134600,7,139,65
TO,2008,March,2359186,6,140,63
TO,2008,May,4393097,10,158,72
TO,2008,November,7539362,10,170,77
TO,2008,October,6252950,7,143,68
TO,2008,September,5658031,4,132,61
TO,2009,April,4677664,3,190,86
TO,2009,August,7990203,12,220,100
TO,2009,December,14818779,17,354,108
TO,2009,February,2719795,14,125,68
TO,2009,January,1814779,3,124,65
TO,2009,July,5864848,8,191,76
TO,2009,June,4878195,5,126,69
TO,2009,March,3288144,9,163,78
TO,2009,May,5448608,3,159,89
TO,2009,November,10332790,9,188,92
TO,2009,October,5905428,5,139,65
TO,2009,September,7901640,5,178,81
TO,2010,April,4923910,3,169,74
TO,2010,August,9391109,9,217,94
TO,2010,December,17948806,19,371,121
TO,2010,February,3703545,6,182,65
TO,2010,January,3458644,8,195,87
TO,2010,July,8937983,12,243,97
TO,2010,June,5987750,13,177,74
TO,2010,March,4897960,7,202,93
TO,2010,May,5651412,9,201,83
TO,2010,November,10284809,5,179,80
TO,2010,October,10696425,14,186,89
TO,2010,September,12320835,10,251,111
TO,2011,April,10497278,9,250,111
TO,2011,August,11117354,11,164,80
TO,2011,December,5149837,9,275,99
TO,2011,February,7662807,9,215,88
TO,2011,January,6772720,10,236,98
TO,2011,July,15075011,19,288,114
TO,2011,June,9477015,15,187,82
TO,2011,March,8005861,9,203,92
TO,2011,May,8852526,6,201,92
TO,2011,November,3996917,18,163,83
TO,2011,October,9760690,5,188,81
TO,2011,September,9522660,9,154,70
TO,2012,April,5857379,9,195,81
TO,2012,August,9311979,7,192,93
TO,2012,December,19514022,14,346,126
TO,2012,February,3778130,8,160,77
TO,2012,January,4403900,10,256,99
TO,2012,July,11086656,5,323,116
TO,2012,June,8854196,10,210,95
TO,2012,March,6011315,8,208,97
TO,2012,May,8116135,9,203,101
TO,2012,November,12155343,12,203,92
TO,2012,October,13747612,9,269,108
TO,2012,September,10608369,13,215,94
TO,2013,April,8004388,6,276,106
TO,2013,August,9909440,14,211,93
TO,2013,December,20724711,14,373,136
TO,2013,February,4471645,4,182,86
TO,2013,January,4421406,10,273,110
TO,2013,July,10581969,8,273,110
TO,2013,June,8225809,10,195,98
TO,2013,March,6887210,8,351,123
TO,2013,May,7222379,5,270,96
TO,2013,November,13569729,8,221,100
TO,2013,October,13163294,6,254,107
TO,2013,September,13500603,17,298,114
TO,2014,April,8363092,10,344,124
TO,2014,August,11444623,9,286,116
TO,2014,December,16521824,8,395,121
TO,2014,February,6206932,5,211,113
TO,2014,January,4377677,4,240,102
TO,2014,July,10182123,17,363,111
TO,2014,June,7649284,13,265,89
TO,2014,March,5822221,11,218,99
TO,2014,May,7077784,11,199,89
TO,2014,November,12569899,12,239,106
TO,2014,October,12418178,6,240,105
TO,2014,September,12974026,11,282,126
TO,2015,April,3764743,4,157,78
TO,2015,August,4778153,8,134,61
TO,2015,December,8700446,9,216,89
TO,2015,February,2244221,7,143,68
TO,2015,January,2218949,9,200,89
TO,2015,July,4736538,8,169,71
TO,2015,June,3788550,3,149,66
TO,2015,March,3719195,14,205,92
TO,2015,May,4599532,15,173,75
TO,2015,November,6713662,4,154,72
TO,2015,October,4687540,6,125,60
TO,2015,September,3754233,6,125,52
TO,2016,April,2271273,5,121,60
TO,2016,August,3768659,10,148,66
TO,2016,December,6131340,10,188,76
TO,2016,February,1955005,8,167,70
TO,2016,January,1419789,8,202,65
TO,2016,July,4024436,17,241,81
TO,2016,June,3164066,5,132,67
TO,2016,March,2046276,11,182,75
TO,2016,May,2676453,10,148,68
TO,2016,November,5397770,11,172,78
TO,2016,October,4625267,7,151,71
TO,2016,September,3563038,7,132,59
TO,2017,April,1913884,5,153,56
TO,2017,August,3574097,7,146,68
TO,2017,December,4985179,9,206,69
TO,2017,February,2137216,10,182,74
TO,2017,January,1705406,7,213,84
TO,2017,July,2902614,6,149,64
TO,2017,June,2955980,7,157,65
TO,2017,March,1404241,4,135,59
TO,2017,May,2174269,5,138,62
TO,2017,November,2742060,7,108,46
TO,2017,October,3353747,6,124,56
TO,2017,September,4315083,9,181,82
TO,2018,April,1291864,7,116,45
TO,2018,August,1921082,8,132,49
TO,2018,December,3226284,7,178,58
TO,2018,February,1114998,4,122,57
TO,2018,January,636845,7,110,41
TO,2018,July,1758883,4,180,54
TO,2018,June,1609645,12,157,49
TO,2018,March,1049246,5,110,51
TO,2018,May,963775,7,123,37
TO,2018,November,1927441,6,86,39
TO,2018,October,2569327,8,135,54
TO,2018,September,2245607,10,143,55
TO,2019,April,912164,5,80,34
TO,2019,August,1612968,2,101,43
TO,2019,December,2601385,3,134,48
TO,2019,February,663756,12,107,48
TO,2019,January,750864,12,115,43
TO,2019,July,1518398,4,108,42
TO,2019,June,1353800,4,93,42
TO,2019,March,672114,9,82,37
TO,2019,May,1349287,9,105,45
TO,2019,November,2125912,7,97,45
TO,2019,October,1930567,6,86,43
TO,2019,September,2145049,6,105,50
TO,2020,April,725935,8,135,40
TO,2020,August,1961539,8,108,54
TO,2020,December,3352572,14,150,56
TO,2020,February,343778,7,93,42
TO,2020,January,131390,8,177,59
TO,2020,July,1576888,6,115,50
TO,2020,June,966069,5,74,36
TO,2020,March,595940,7,98,46
TO,2020,May,717181,6,74,33
TO,2020,November,3468899,9,146,63
TO,2020,October,2838642,13,150,58
TO,2020,September,2460217,7,142,58
TO,2021,April,533421,2,71,32
TO,2021,August,58093,0,5,3
TO,2021,December,128841,1,19,8
TO,2021,February,348821,4,89,39
TO,2021,January,217865,5,65,29
TO,2021,July,117725,2,14,7
TO,2021,June,34247,0,22,5
TO,2021,March,433343,3,69,34
TO,2021,May,662262,9,77,32
TO,2021,November,108936,1,20,9
TO,2021,October,47644,0,12,5
TO,2021,September,138946,3,32,12
