Estado,Ano,Municipio,Unnamed: 0,Mortos,Pessoas,Acidente
AL,2015,MURICI,1986673,2,52,28
AL,2015,NOVO LINO,1189897,5,38,19
AL,2015,OURO BRANCO,707198,5,73,11
AL,2015,PALMEIRA DOS INDIOS,2811450,6,100,44
AL,2015,PILAR,6822903,4,225,120
AL,2015,POCO DAS TRINCHEIRAS,237906,1,6,3
AL,2015,PORTO REAL DO COLEGIO,2399957,1,69,37
AL,2015,RIO LARGO,5283708,8,218,89
AL,2015,SANTANA DO IPANEMA,1096582,4,54,21
AL,2015,SAO JOSE DA LAJE,2325381,7,61,32
AL,2015,SAO MIGUEL DOS CAMPOS,6659658,7,242,106
AL,2015,SAO SEBASTIAO,2874568,8,90,43
AL,2015,SATUBA,2388647,2,82,36
AL,2015,TANQUE DARCA,669673,0,20,9
AL,2015,TEOTONIO VILELA,1585077,3,48,27
AL,2015,UNIAO DOS PALMARES,4244919,10,129,64
AL,2016,AGUA BRANCA,515275,3,28,11
AL,2016,ATALAIA,2587111,7,98,52
AL,2016,BELEM,453869,1,16,6
AL,2016,BRANQUINHA,1063019,3,42,20
AL,2016,CACIMBINHAS,717679,4,25,12
AL,2016,CAMPO ALEGRE,390547,2,15,8
AL,2016,CANAPI,362916,1,20,7
AL,2016,COLONIA LEOPOLDINA,329385,7,19,6
AL,2016,DELMIRO GOUVEIA,715244,1,42,16
AL,2016,DOIS RIACHOS,493055,1,12,7
AL,2016,ESTRELA DE ALAGOAS,332921,2,20,7
AL,2016,FLEXEIRAS,1244167,3,56,29
AL,2016,IBATEGUARA,187619,3,4,3
AL,2016,IGACI,42586,0,2,1
AL,2016,INHAPI,417023,4,51,11
AL,2016,JEQUIA DA PRAIA,867909,2,38,14
AL,2016,JOAQUIM GOMES,1610703,2,65,35
AL,2016,JUNQUEIRO,872290,3,27,18
AL,2016,MACEIO,19293,1,5,1
AL,2016,MARAVILHA,16372,0,1,1
AL,2016,MARECHAL DEODORO,405208,1,25,10
AL,2016,MARIBONDO,353358,1,13,6
AL,2016,MESSIAS,1667188,6,86,37
AL,2016,MINADOR DO NEGRAO,66853,0,3,2
AL,2016,MURICI,1274735,2,48,23
AL,2016,NOVO LINO,1024183,4,53,25
AL,2016,OURO BRANCO,20498,0,3,2
AL,2016,PALMEIRA DOS INDIOS,1936589,4,78,31
AL,2016,PILAR,5484423,4,236,106
AL,2016,POCO DAS TRINCHEIRAS,249715,0,18,4
AL,2016,PORTO REAL DO COLEGIO,1096219,2,63,27
AL,2016,RIO LARGO,4445133,5,216,92
AL,2016,SANTANA DO IPANEMA,1817268,1,77,37
AL,2016,SAO JOSE DA LAJE,981483,0,39,24
AL,2016,SAO MIGUEL DOS CAMPOS,3661929,6,184,75
AL,2016,SAO SEBASTIAO,2011020,1,86,49
AL,2016,SATUBA,2125758,4,125,43
AL,2016,TANQUE DARCA,209988,0,6,4
AL,2016,TEOTONIO VILELA,865429,5,37,14
AL,2016,UNIAO DOS PALMARES,3879640,8,154,75
AL,2017,AGUA BRANCA,514898,3,29,12
AL,2017,ATALAIA,2913491,3,147,64
AL,2017,BELEM,597329,1,28,11
AL,2017,BRANQUINHA,661614,8,67,17
AL,2017,CACIMBINHAS,205975,1,13,7
AL,2017,CAMPO ALEGRE,315581,3,21,8
AL,2017,CANAPI,606969,2,30,14
AL,2017,COLONIA LEOPOLDINA,129302,1,5,3
AL,2017,COQUEIRO SECO,49669,0,1,1
AL,2017,DELMIRO GOUVEIA,842600,1,28,17
AL,2017,DOIS RIACHOS,120606,1,14,5
AL,2017,ESTRELA DE ALAGOAS,263608,0,15,6
AL,2017,FLEXEIRAS,1713785,5,68,32
AL,2017,IBATEGUARA,28698,1,5,2
AL,2017,IGACI,1444,0,2,1
AL,2017,IGREJA NOVA,107595,0,4,3
AL,2017,INHAPI,255966,0,18,7
AL,2017,JEQUIA DA PRAIA,569869,0,26,15
AL,2017,JOAQUIM GOMES,1457311,2,46,31
AL,2017,JUNQUEIRO,1372138,2,58,26
AL,2017,MACEIO,144810,0,4,3
AL,2017,MARAVILHA,81669,0,2,1
AL,2017,MARECHAL DEODORO,388485,0,20,9
AL,2017,MARIBONDO,523993,3,22,11
AL,2017,MATRIZ DE CAMARAGIBE,140367,0,3,2
AL,2017,MESSIAS,1344905,5,86,33
AL,2017,MINADOR DO NEGRAO,121614,0,6,4
AL,2017,MURICI,1139835,4,68,29
AL,2017,NOVO LINO,1413785,5,52,26
AL,2017,OURO BRANCO,199099,1,9,6
AL,2017,PALMEIRA DOS INDIOS,1195081,7,70,26
AL,2017,PILAR,3235080,7,170,76
AL,2017,POCO DAS TRINCHEIRAS,307295,0,14,7
AL,2017,PORTO REAL DO COLEGIO,1165136,3,49,30
AL,2017,RIO LARGO,2636121,8,184,75
AL,2017,SANTANA DO IPANEMA,1245188,1,49,26
AL,2017,SAO JOSE DA LAJE,1215387,4,65,26
AL,2017,SAO MIGUEL DOS CAMPOS,3254923,3,167,80
AL,2017,SAO SEBASTIAO,1484402,5,77,39
AL,2017,SATUBA,1568569,3,121,39
AL,2017,TANQUE DARCA,81657,0,4,2
AL,2017,TEOTONIO VILELA,885591,4,38,17
AL,2017,UNIAO DOS PALMARES,2340068,5,117,55
AL,2018,AGUA BRANCA,237030,2,24,8
AL,2018,ATALAIA,1291681,7,100,43
AL,2018,BELEM,32932,0,5,2
AL,2018,BRANQUINHA,535253,2,43,14
AL,2018,CACIMBINHAS,44764,1,6,2
AL,2018,CAMPO ALEGRE,314140,2,13,8
AL,2018,CANAPI,809370,2,69,24
AL,2018,COLONIA LEOPOLDINA,41289,2,4,1
AL,2018,DELMIRO GOUVEIA,571981,2,53,16
AL,2018,DOIS RIACHOS,205200,0,9,5
AL,2018,ESTRELA DE ALAGOAS,391051,3,20,9
AL,2018,FLEXEIRAS,1081089,8,58,29
AL,2018,IBATEGUARA,216876,5,12,6
AL,2018,IGREJA NOVA,61702,0,3,1
AL,2018,INHAPI,514845,4,46,14
AL,2018,JEQUIA DA PRAIA,274496,2,12,10
AL,2018,JOAQUIM GOMES,655278,5,45,21
AL,2018,JUNQUEIRO,595483,1,55,20
AL,2018,MACEIO,992,0,2,1
AL,2018,MARAVILHA,70218,1,2,2
AL,2018,MARECHAL DEODORO,298400,0,17,10
AL,2018,MARIBONDO,199073,1,18,8
AL,2018,MATA GRANDE,147473,1,3,3
AL,2018,MATRIZ DE CAMARAGIBE,64936,0,2,1
AL,2018,MESSIAS,730400,2,42,22
AL,2018,MINADOR DO NEGRAO,112,0,5,1
AL,2018,MURICI,923173,5,70,25
AL,2018,NOVO LINO,366329,0,18,10
AL,2018,OURO BRANCO,34163,1,5,3
AL,2018,PALMEIRA DOS INDIOS,1209840,0,70,32
AL,2018,PILAR,2418327,6,145,69
AL,2018,POCO DAS TRINCHEIRAS,106983,1,9,3
AL,2018,PORTO REAL DO COLEGIO,503313,0,46,21
AL,2018,RIO LARGO,1497406,5,111,46
AL,2018,SANTA LUZIA DO NORTE,20094,0,2,1
AL,2018,SANTANA DO IPANEMA,643764,2,55,19
AL,2018,SAO BRAS,57710,0,3,1
AL,2018,SAO JOSE DA LAJE,567761,1,27,16
AL,2018,SAO MIGUEL DOS CAMPOS,1599608,2,129,50
AL,2018,SAO SEBASTIAO,504897,0,29,16
AL,2018,SATUBA,934832,4,78,27
AL,2018,TANQUE DARCA,252280,0,19,7
AL,2018,TEOTONIO VILELA,419811,5,37,18
AL,2018,UNIAO DOS PALMARES,1864008,6,104,46
AL,2019,AGUA BRANCA,207805,3,19,7
AL,2019,ATALAIA,1346148,8,101,38
AL,2019,BELEM,179822,1,8,4
AL,2019,BRANQUINHA,213835,2,17,7
AL,2019,CACIMBINHAS,131948,0,13,6
AL,2019,CAJUEIRO,44410,0,4,1
AL,2019,CAMPO ALEGRE,127272,0,9,3
AL,2019,CANAPI,339578,3,26,11
AL,2019,COQUEIRO SECO,52409,1,3,1
AL,2019,DELMIRO GOUVEIA,735869,5,56,18
AL,2019,DOIS RIACHOS,21224,1,2,1
AL,2019,ESTRELA DE ALAGOAS,131872,0,10,5
AL,2019,FLEXEIRAS,808373,1,38,22
AL,2019,IBATEGUARA,136872,2,12,4
AL,2019,IGACI,13615,0,4,2
AL,2019,INHAPI,508038,2,28,12
AL,2019,JEQUIA DA PRAIA,435444,1,22,11
AL,2019,JOAQUIM GOMES,881157,3,34,23
AL,2019,JUNQUEIRO,550449,2,43,18
AL,2019,MACEIO,17456,0,3,1
AL,2019,MARAVILHA,43740,0,7,1
AL,2019,MARECHAL DEODORO,176198,0,12,5
AL,2019,MARIBONDO,134987,4,20,6
AL,2019,MESSIAS,1115088,5,73,32
AL,2019,MURICI,221677,2,28,9
AL,2019,NOVO LINO,300815,0,16,9
AL,2019,OURO BRANCO,86151,0,8,2
AL,2019,PALMEIRA DOS INDIOS,820593,5,67,27
AL,2019,PARICONHA,12023,0,1,1
AL,2019,PILAR,1764034,9,138,64
AL,2019,POCO DAS TRINCHEIRAS,202645,2,7,5
AL,2019,PORTO REAL DO COLEGIO,827677,4,50,26
AL,2019,RIO LARGO,1893029,8,154,57
AL,2019,SANTANA DO IPANEMA,682818,1,55,20
AL,2019,SAO BRAS,101637,0,3,2
AL,2019,SAO JOSE DA LAJE,414515,2,16,11
AL,2019,SAO MIGUEL DOS CAMPOS,1481299,2,133,52
AL,2019,SAO SEBASTIAO,683786,2,37,19
AL,2019,SATUBA,830120,2,58,25
AL,2019,TANQUE DARCA,22684,0,4,2
AL,2019,TEOTONIO VILELA,525688,7,42,14
AL,2019,UNIAO DOS PALMARES,1595664,7,118,45
AL,2020,AGUA BRANCA,248455,5,25,10
AL,2020,ATALAIA,966110,4,76,32
AL,2020,BELEM,173387,0,15,4
AL,2020,BRANQUINHA,152935,3,12,7
AL,2020,CACIMBINHAS,298384,1,18,7
AL,2020,CAMPO ALEGRE,226957,3,15,7
AL,2020,CANAPI,241537,1,17,9
AL,2020,COLONIA LEOPOLDINA,19739,1,3,1
AL,2020,COQUEIRO SECO,6433,0,2,1
AL,2020,DELMIRO GOUVEIA,851679,9,78,24
AL,2020,DOIS RIACHOS,110553,0,22,7
AL,2020,ESTRELA DE ALAGOAS,120727,1,7,4
AL,2020,FLEXEIRAS,773155,1,43,24
AL,2020,IBATEGUARA,59874,0,9,2
AL,2020,IGREJA NOVA,26110,0,2,1
AL,2020,INHAPI,116999,0,13,3
AL,2020,JEQUIA DA PRAIA,135517,2,13,10
AL,2020,JOAQUIM GOMES,661346,4,41,20
AL,2020,JUNQUEIRO,636744,4,65,19
AL,2020,MARAVILHA,152414,0,8,4
AL,2020,MARECHAL DEODORO,137535,1,19,7
AL,2020,MARIBONDO,219243,6,32,8
AL,2020,MATA GRANDE,124921,1,5,3
AL,2020,MATRIZ DE CAMARAGIBE,28,0,2,1
AL,2020,MESSIAS,1123161,3,69,33
AL,2020,MINADOR DO NEGRAO,130716,1,18,4
AL,2020,MURICI,370377,0,19,9
AL,2020,NOVO LINO,696748,0,36,20
AL,2020,OURO BRANCO,249468,0,13,5
AL,2020,PALMEIRA DOS INDIOS,522073,0,42,18
AL,2020,PILAR,1163887,10,88,35
AL,2020,POCO DAS TRINCHEIRAS,184739,1,15,6
AL,2020,PORTO REAL DO COLEGIO,491684,2,27,16
AL,2020,RIO LARGO,2632776,4,208,85
AL,2020,SANTANA DO IPANEMA,580926,2,48,19
AL,2020,SAO BRAS,25717,0,2,1
AL,2020,SAO JOSE DA LAJE,569593,0,32,17
AL,2020,SAO MIGUEL DOS CAMPOS,1578382,0,96,43
AL,2020,SAO SEBASTIAO,1103068,2,60,29
AL,2020,SATUBA,541958,3,38,17
AL,2020,TANQUE DARCA,45481,1,11,3
AL,2020,TEOTONIO VILELA,414353,0,23,12
AL,2020,UNIAO DOS PALMARES,1300209,6,82,41
AL,2021,AGUA BRANCA,31196,0,11,3
AL,2021,ATALAIA,133871,1,17,9
AL,2021,BRANQUINHA,8007,0,3,1
AL,2021,CACIMBINHAS,22876,0,7,2
AL,2021,CANAPI,70945,0,10,6
AL,2021,COLONIA LEOPOLDINA,4977,1,7,1
AL,2021,DELMIRO GOUVEIA,46593,0,13,6
AL,2021,ESTRELA DE ALAGOAS,49067,0,9,3
AL,2021,FLEXEIRAS,84084,0,13,10
AL,2021,IBATEGUARA,20562,2,3,2
AL,2021,INHAPI,5207,0,1,1
AL,2021,JEQUIA DA PRAIA,147240,3,15,10
AL,2021,JOAQUIM GOMES,114548,6,24,9
AL,2021,JUNQUEIRO,125401,2,19,9
AL,2021,MACEIO,20782,0,1,1
AL,2021,MARAVILHA,20681,0,3,2
AL,2021,MARECHAL DEODORO,47362,1,6,3
AL,2021,MARIBONDO,47927,0,6,3
AL,2021,MATA GRANDE,6850,1,3,2
AL,2021,MESSIAS,162545,0,31,13
AL,2021,MINADOR DO NEGRAO,29485,0,5,2
AL,2021,MURICI,70529,0,10,5
AL,2021,NOVO LINO,15277,0,5,4
AL,2021,OURO BRANCO,12964,1,3,1
AL,2021,PALMEIRA DOS INDIOS,123318,0,22,10
AL,2021,PILAR,176986,2,40,17
AL,2021,POCO DAS TRINCHEIRAS,63669,2,22,4
AL,2021,PORTO REAL DO COLEGIO,71320,0,10,5
AL,2021,RIO LARGO,297395,3,48,23
AL,2021,SANTANA DO IPANEMA,58890,3,13,6
AL,2021,SAO BRAS,37818,0,4,2
AL,2021,SAO JOSE DA LAJE,31062,1,7,4
AL,2021,SAO MIGUEL DOS CAMPOS,268497,3,39,23
AL,2021,SAO SEBASTIAO,44147,2,15,7
AL,2021,SATUBA,225947,1,32,13
AL,2021,TANQUE DARCA,23273,0,2,1
AL,2021,TEOTONIO VILELA,30851,3,11,6
AL,2021,UNIAO DOS PALMARES,207725,2,26,12
AM,2007,CANUTAMA,304557,2,14,4
AM,2007,CAREIRO,132113,1,4,2
AM,2007,CAREIRO DA VARZEA,481056,0,10,6
AM,2007,HUMAITA,90784,0,3,3
AM,2007,MANAUS,7366789,8,329,119
AM,2007,PRESIDENTE FIGUEIREDO,2400739,1,121,37
AM,2007,RIO PRETO DA EVA,168425,0,3,2
AM,2008,BOCA DO ACRE,15588,0,2,1
AM,2008,CANUTAMA,740584,1,21,8
AM,2008,CAREIRO,324345,0,11,5
AM,2008,CAREIRO DA VARZEA,598545,0,21,11
AM,2008,HUMAITA,757430,1,35,10
AM,2008,MANAUS,7563362,6,337,116
AM,2008,PRESIDENTE FIGUEIREDO,3288028,3,94,43
AM,2009,CANUTAMA,1076458,1,23,9
AM,2009,CAREIRO,113130,0,7,2
AM,2009,CAREIRO DA VARZEA,232227,0,14,5
AM,2009,HUMAITA,813893,0,17,9
AM,2009,MANAUS,10711122,5,473,140
AM,2009,PRESIDENTE FIGUEIREDO,2414936,5,105,34
AM,2010,APUI,131081,0,1,1
AM,2010,BOCA DO ACRE,131764,0,2,1
AM,2010,CANUTAMA,1095798,1,17,8
AM,2010,CAREIRO,157428,3,6,3
AM,2010,CAREIRO DA VARZEA,495188,0,23,5
AM,2010,HUMAITA,532376,0,9,4
AM,2010,MANAUS,15931527,8,592,162
AM,2010,MANICORE,134695,3,4,1
AM,2010,PRESIDENTE FIGUEIREDO,4669675,3,224,54
AM,2011,BOCA DO ACRE,195904,0,6,3
AM,2011,CANUTAMA,1161311,2,31,10
AM,2011,CAREIRO,1158066,6,34,11
AM,2011,CAREIRO DA VARZEA,935366,0,27,8
AM,2011,HUMAITA,604591,1,15,6
AM,2011,MANAUS,18209468,11,614,167
AM,2011,MANICORE,185372,0,5,3
AM,2011,PRESIDENTE FIGUEIREDO,3787417,14,141,41
AM,2012,CANUTAMA,882179,1,16,8
AM,2012,CAREIRO,716807,2,15,9
AM,2012,CAREIRO DA VARZEA,513762,3,14,4
AM,2012,HUMAITA,700791,1,13,6
AM,2012,MANAUS,12370943,3,429,128
AM,2012,MANICORE,49215,0,2,1
AM,2012,PRESIDENTE FIGUEIREDO,5707279,9,170,62
AM,2013,BOCA DO ACRE,113050,0,1,1
AM,2013,CANUTAMA,624960,1,19,5
AM,2013,CAREIRO,1868301,0,42,20
AM,2013,CAREIRO DA VARZEA,1942645,0,33,16
AM,2013,HUMAITA,541430,1,14,7
AM,2013,MANAUS,10474094,6,320,114
AM,2013,MANICORE,46077,0,1,1
AM,2013,PRESIDENTE FIGUEIREDO,7056687,10,165,70
AM,2014,BOCA DO ACRE,73978,1,2,1
AM,2014,CANUTAMA,525662,2,6,5
AM,2014,CAREIRO,1353854,1,31,12
AM,2014,CAREIRO DA VARZEA,1244477,0,41,14
AM,2014,HUMAITA,407051,1,21,8
AM,2014,MANAUS,7006779,9,218,84
AM,2014,MANICORE,5085,0,2,1
AM,2014,PRESIDENTE FIGUEIREDO,3784848,4,126,43
AM,2015,CANUTAMA,601633,2,26,9
AM,2015,CAREIRO,161852,0,6,3
AM,2015,CAREIRO DA VARZEA,432039,0,26,9
AM,2015,HUMAITA,1123048,2,31,13
AM,2015,LABREA,107678,0,1,1
AM,2015,MANAUS,4077183,8,233,61
AM,2015,MANICORE,100166,0,3,1
AM,2015,PRESIDENTE FIGUEIREDO,2306015,3,125,34
AM,2016,BOCA DO ACRE,59988,0,1,1
AM,2016,CANUTAMA,139482,2,8,3
AM,2016,CAREIRO,678641,6,43,12
AM,2016,CAREIRO DA VARZEA,446920,2,26,9
AM,2016,HUMAITA,2615012,3,95,42
AM,2016,LABREA,86313,2,25,1
AM,2016,MANAUS,2898284,5,176,58
AM,2016,MANICORE,76819,0,1,1
AM,2016,PRESIDENTE FIGUEIREDO,2255600,2,106,39
AM,2017,CANUTAMA,112564,0,4,2
AM,2017,CAREIRO,310765,2,29,9
AM,2017,CAREIRO DA VARZEA,199413,0,11,5
AM,2017,HUMAITA,752972,6,66,20
AM,2017,LABREA,53230,1,3,1
AM,2017,MANAUS,2351911,3,118,50
AM,2017,MANICORE,111980,0,6,2
AM,2017,PRESIDENTE FIGUEIREDO,1889325,2,87,41
AM,2017,TAPAUA,79287,0,1,1
AM,2018,BERURI,23809,0,1,1
AM,2018,BOCA DO ACRE,258935,2,20,5
AM,2018,CANUTAMA,113779,1,8,2
AM,2018,CAREIRO,112616,2,8,2
AM,2018,CAREIRO DA VARZEA,156835,1,8,4
AM,2018,HUMAITA,802004,1,40,18
AM,2018,MANAUS,1983880,6,168,58
AM,2018,PRESIDENTE FIGUEIREDO,1080701,4,92,33
AM,2018,RIO PRETO DA EVA,49567,0,2,1
AM,2019,BERURI,47201,0,2,1
AM,2019,CANUTAMA,191549,1,15,5
AM,2019,CAREIRO,584356,1,28,14
AM,2019,CAREIRO DA VARZEA,103250,1,7,2
AM,2019,HUMAITA,520946,5,39,15
AM,2019,MANAUS,1489185,8,101,41
AM,2019,PRESIDENTE FIGUEIREDO,798543,2,54,23
AM,2020,APUI,59492,0,4,1
AM,2020,BOCA DO ACRE,107582,0,6,3
AM,2020,CANUTAMA,361131,1,16,8
AM,2020,CAREIRO,658231,4,58,19
AM,2020,CAREIRO DA VARZEA,59378,0,4,2
AM,2020,HUMAITA,683308,7,65,22
AM,2020,MANAUS,1658441,3,158,49
AM,2020,PRESIDENTE FIGUEIREDO,1012076,1,83,34
AM,2021,CANUTAMA,63450,1,12,4
AM,2021,CAREIRO,21806,0,2,1
AM,2021,CAREIRO DA VARZEA,41882,1,6,3
AM,2021,HUMAITA,79528,1,17,5
AM,2021,MANAUS,215631,0,47,16
AM,2021,PRESIDENTE FIGUEIREDO,146914,2,27,12
AP,2007,AMAPA,62357,0,3,2
AP,2007,CALCOENE,245880,1,11,4
AP,2007,FERREIRA GOMES,520288,1,22,7
AP,2007,LARANJAL DO JARI,281974,0,8,3
AP,2007,MACAPA,5138846,7,211,84
AP,2007,MAZAGAO,398897,0,11,5
AP,2007,OIAPOQUE,86925,1,4,1
AP,2007,PEDRA BRANCA DO AMAPARI,390481,0,45,5
AP,2007,PORTO GRANDE,2524245,3,75,30
AP,2007,PRACUUBA,20259,0,1,1
AP,2007,SERRA DO NAVIO,97999,0,3,1
AP,2007,TARTARUGALZINHO,495952,2,25,7
AP,2008,AMAPA,138706,0,6,2
AP,2008,CALCOENE,254114,0,5,3
AP,2008,FERREIRA GOMES,507417,0,25,8
AP,2008,LARANJAL DO JARI,388742,1,8,3
AP,2008,MACAPA,6113592,5,262,88
AP,2008,MAZAGAO,526255,0,31,6
AP,2008,OIAPOQUE,147698,1,6,2
AP,2008,PEDRA BRANCA DO AMAPARI,251521,0,9,3
AP,2008,PORTO GRANDE,3294957,6,122,42
AP,2008,PRACUUBA,91471,0,5,2
AP,2008,SANTANA,85112,0,1,1
AP,2008,SERRA DO NAVIO,124356,0,1,1
AP,2008,TARTARUGALZINHO,442509,0,17,7
AP,2009,CALCOENE,346410,1,11,3
AP,2009,FERREIRA GOMES,294471,0,5,3
AP,2009,LARANJAL DO JARI,225978,0,12,3
AP,2009,MACAPA,8352146,2,273,102
AP,2009,MAZAGAO,252270,0,9,4
AP,2009,OIAPOQUE,149525,0,4,1
AP,2009,PEDRA BRANCA DO AMAPARI,281257,0,4,2
AP,2009,PORTO GRANDE,2723478,6,105,36
AP,2009,SERRA DO NAVIO,169111,0,6,2
AP,2009,TARTARUGALZINHO,413311,0,13,5
AP,2010,CALCOENE,106727,0,4,1
AP,2010,FERREIRA GOMES,298649,1,15,5
AP,2010,MACAPA,10735674,9,298,113
AP,2010,MAZAGAO,8402,0,2,1
AP,2010,PEDRA BRANCA DO AMAPARI,657962,0,11,5
AP,2010,PORTO GRANDE,3929789,2,105,35
AP,2010,PRACUUBA,217723,0,4,2
AP,2011,CALCOENE,515779,3,15,5
AP,2011,FERREIRA GOMES,1188696,0,27,13
AP,2011,LARANJAL DO JARI,14142,0,4,1
AP,2011,MACAPA,16363395,2,433,155
AP,2011,MAZAGAO,601295,0,66,5
AP,2011,PEDRA BRANCA DO AMAPARI,52516,1,4,2
AP,2011,PORTO GRANDE,4239576,5,131,44
AP,2011,SANTANA,179314,0,4,1
AP,2011,TARTARUGALZINHO,494314,8,19,6
AP,2012,CALCOENE,357654,0,6,2
AP,2012,FERREIRA GOMES,766983,1,25,7
AP,2012,LARANJAL DO JARI,313631,0,2,2
AP,2012,MACAPA,18587085,4,470,178
AP,2012,MAZAGAO,1141481,2,34,11
AP,2012,OIAPOQUE,514862,0,6,3
AP,2012,PEDRA BRANCA DO AMAPARI,476246,1,6,4
AP,2012,PORTO GRANDE,2959567,4,72,28
AP,2012,SANTANA,438894,0,12,3
AP,2012,TARTARUGALZINHO,275919,0,6,3
AP,2013,AMAPA,7847,1,11,1
AP,2013,CALCOENE,642913,4,22,7
AP,2013,FERREIRA GOMES,1254836,3,47,12
AP,2013,LARANJAL DO JARI,123511,0,5,1
AP,2013,MACAPA,19141604,8,529,194
AP,2013,MAZAGAO,799274,2,28,7
AP,2013,OIAPOQUE,1916546,2,59,19
AP,2013,PEDRA BRANCA DO AMAPARI,218048,0,23,2
AP,2013,PORTO GRANDE,2517565,5,76,28
AP,2013,PRACUUBA,115780,0,3,1
AP,2013,TARTARUGALZINHO,519801,3,16,5
AP,2014,AMAPA,85727,1,2,1
AP,2014,CALCOENE,578558,0,14,4
AP,2014,FERREIRA GOMES,993017,2,29,12
AP,2014,LARANJAL DO JARI,125224,1,3,1
AP,2014,MACAPA,14845510,2,502,186
AP,2014,MAZAGAO,503756,0,22,6
AP,2014,OIAPOQUE,1460248,0,38,17
AP,2014,PEDRA BRANCA DO AMAPARI,39692,0,12,2
AP,2014,PORTO GRANDE,2451848,3,87,31
AP,2014,PRACUUBA,169122,1,4,1
AP,2014,SANTANA,128301,0,4,2
AP,2014,TARTARUGALZINHO,981940,0,34,10
AP,2015,AMAPA,296775,1,13,4
AP,2015,FERREIRA GOMES,483797,1,18,6
AP,2015,LARANJAL DO JARI,96360,0,4,1
AP,2015,MACAPA,9858944,2,360,149
AP,2015,MAZAGAO,379827,0,14,5
AP,2015,OIAPOQUE,1312550,0,74,18
AP,2015,PEDRA BRANCA DO AMAPARI,757,0,3,1
AP,2015,PORTO GRANDE,1659538,4,78,25
AP,2015,PRACUUBA,73607,0,6,1
AP,2015,SANTANA,198719,2,7,2
AP,2015,TARTARUGALZINHO,465859,1,22,6
AP,2016,CALCOENE,242219,3,9,4
AP,2016,FERREIRA GOMES,189910,1,31,8
AP,2016,LARANJAL DO JARI,30219,0,1,1
AP,2016,MACAPA,5896568,6,284,120
AP,2016,MAZAGAO,553305,0,17,9
AP,2016,OIAPOQUE,928598,1,46,19
AP,2016,PEDRA BRANCA DO AMAPARI,110506,2,6,2
AP,2016,PORTO GRANDE,1335919,0,66,25
AP,2016,TARTARUGALZINHO,448779,3,26,10
AP,2017,CALCOENE,66018,1,2,1
AP,2017,FERREIRA GOMES,30209,0,6,2
AP,2017,LARANJAL DO JARI,1484,0,3,1
AP,2017,MACAPA,5965443,4,304,120
AP,2017,MAZAGAO,177536,0,6,3
AP,2017,OIAPOQUE,568983,0,31,9
AP,2017,PEDRA BRANCA DO AMAPARI,12002,1,6,2
AP,2017,PORTO GRANDE,992880,0,53,20
AP,2017,SANTANA,19337,0,1,1
AP,2017,TARTARUGALZINHO,251200,3,19,7
AP,2018,AMAPA,19057,0,2,1
AP,2018,CALCOENE,207818,1,11,4
AP,2018,FERREIRA GOMES,93397,0,13,4
AP,2018,LARANJAL DO JARI,8909,1,4,2
AP,2018,MACAPA,4355255,4,395,122
AP,2018,MAZAGAO,88482,0,6,2
AP,2018,OIAPOQUE,530590,1,38,14
AP,2018,PORTO GRANDE,677962,2,43,17
AP,2018,PRACUUBA,39117,1,1,1
AP,2018,TARTARUGALZINHO,281421,5,30,6
AP,2019,CALCOENE,17549,0,3,1
AP,2019,FERREIRA GOMES,128514,1,21,5
AP,2019,LARANJAL DO JARI,49120,1,2,1
AP,2019,MACAPA,3151932,6,228,92
AP,2019,OIAPOQUE,529175,1,34,14
AP,2019,PORTO GRANDE,441833,7,42,13
AP,2019,TARTARUGALZINHO,42375,0,2,2
AP,2020,CALCOENE,241938,2,11,5
AP,2020,FERREIRA GOMES,199588,0,25,8
AP,2020,MACAPA,3166228,1,240,95
AP,2020,MAZAGAO,101754,0,3,2
AP,2020,OIAPOQUE,557798,0,33,14
AP,2020,PEDRA BRANCA DO AMAPARI,110238,0,5,2
AP,2020,PORTO GRANDE,801514,1,58,22
AP,2020,TARTARUGALZINHO,182131,1,24,7
AP,2021,CALCOENE,65662,1,12,4
AP,2021,FERREIRA GOMES,81131,1,27,7
AP,2021,MACAPA,480180,4,93,38
AP,2021,MAZAGAO,43408,0,10,4
AP,2021,OIAPOQUE,83536,1,20,5
AP,2021,PORTO GRANDE,72434,0,11,6
AP,2021,TARTARUGALZINHO,25897,1,12,4
BA,2007,ABARE,381440,3,13,6
BA,2007,ALAGOINHAS,9852859,7,304,150
BA,2007,AMELIA RODRIGUES,11940004,9,417,193
BA,2007,ANDARAI,182599,0,4,2
BA,2007,ANTAS,413131,0,18,6
BA,2007,ANTONIO CARDOSO,2742600,1,141,40
BA,2007,ARACI,608203,0,19,7
BA,2007,ARATACA,1623001,5,53,26
BA,2007,AURELINO LEAL,1413025,1,46,23
BA,2007,BARRA,99189,0,1,1
BA,2007,BARRA DO ROCHA,98832,0,5,2
BA,2007,BARREIRAS,6730502,20,298,113
BA,2007,BOA NOVA,876636,0,31,18
BA,2007,BOA VISTA DO TUPIM,634479,5,37,10
BA,2007,BONINAL,57938,0,4,1
BA,2007,BREJOES,2047792,0,119,33
BA,2007,BUERAREMA,1694046,0,56,26
BA,2007,CACHOEIRA,1520367,6,66,24
BA,2007,CAEM,622385,0,29,10
BA,2007,CAMACAN,2170579,6,88,32
BA,2007,CANDEAL,33976,1,1,1
BA,2007,CANDEIAS,14850856,3,492,229
